numSample;x1_pix;y1_pix;x2_pix;y2_pix;laser_X_m;laser_Y_m;radar_X_m;radar_Y_m;radar_R_m;radar_A_deg;radar_D_mps;radar_P_db;dataset;index;Annotation;Difficult
9188;919;533;1081;676;0,657961011;20,4996109;0,817251861;20,89768791;20,95906448;-2,299999952;23;36292436;RECORD@2020-11-21_13.51.45;13;weak;0
9189;916;529;1077;667;0,646059334;21,04351997;1,056824803;21,50353241;21,55789375;-2,799999952;23;24723816;RECORD@2020-11-21_13.51.45;14;incomplete;0
9190;910;534;1062;669;0,516104817;21,50610542;0,58472991;22,14269066;22,15672493;-1,5;22;27693288;RECORD@2020-11-21_13.51.45;15;incomplete;0
9191;901;540;1053;673;0,424508154;22,00086784;0,569501281;22,53446388;22,55594444;-1,5;21;19999040;RECORD@2020-11-21_13.51.45;16;strong;0
9192;893;539;1044;670;0,332233995;22,44851875;0,359260321;22,9313221;22,95516396;-0,899999976;20;24605628;RECORD@2020-11-21_13.51.45;17;strong;0
9193;883;533;1036;663;0,25779283;22,88599014;0,373379737;23,28512001;23,35438538;-0,899999976;18;29408520;RECORD@2020-11-21_13.51.45;18;weak;0
9194;879;529;1030;658;0,152628481;23,26189613;0,202352971;23,74388123;23,75360489;-0,5;16;30434084;RECORD@2020-11-21_13.51.45;19;strong;0
9195;876;529;1023;653;0,075949855;23,63840485;0,215452462;24,34974289;24,35243607;-0,5;14;48213840;RECORD@2020-11-21_13.51.45;20;incomplete;0
9196;871;521;1019;645;-0,00954329;23,88554001;0,174432829;24,51806259;24,55204582;-0,400000006;12;39392468;RECORD@2020-11-21_13.51.45;21;strong;0
9197;869;519;1018;644;-0,008344563;24,15987587;0,043485183;24,71531868;24,75165558;-0,100000001;10;31979716;RECORD@2020-11-21_13.51.45;22;strong;0
9198;868;511;1015;637;-0,077962466;24,35486221;-0,084550306;24,84117126;24,8514595;0,200000003;8;33052488;RECORD@2020-11-21_13.51.45;23;strong;0
9199;881;504;1019;625;0,084459595;24,7812748;0,284086406;25,23367882;25,25068283;-0,699999988;2;27743646;RECORD@2020-11-21_13.51.45;24;weak;0
9200;882;501;1023;622;0,070326529;24,83933449;0,224693894;25,23740387;25,25068283;-0,5;2;36412940;RECORD@2020-11-21_13.51.45;25;weak;0
9201;885;510;1023;629;0,142235577;24,86900139;0,21630834;25,33798981;25,35048676;-0,5;2;36984504;RECORD@2020-11-21_13.51.45;26;weak;0
9202;882;516;1023;636;0,166260436;24,93121338;0,217213631;25,34194756;25,35048676;-0,5;2;34423052;RECORD@2020-11-21_13.51.45;27;weak;0
9203;887;509;1025;628;0,182403147;24,98013115;0,155466855;25,418787;25,45029068;-0,400000006;3;41802620;RECORD@2020-11-21_13.51.45;28;weak;0
9204;889;500;1025;620;0,179329082;25,08094215;0,30517751;25,31513023;25,35048676;-0,699999988;4;33175646;RECORD@2020-11-21_13.51.45;29;weak;0
9205;887;500;1026;620;0,206505015;25,16391182;0,351511717;25,54480171;25,55009651;-0,800000012;6;19684714;RECORD@2020-11-21_13.51.45;30;weak;0
9206;882;513;1024;631;0,176027894;25,33628845;0,310060352;25,73161697;25,74970627;-0,699999988;8;40807804;RECORD@2020-11-21_13.51.45;31;incomplete;0
9207;884;515;1023;631;0,127235726;25,54187775;0,181451291;26,03559494;26,04912186;-0,400000006;10;38979236;RECORD@2020-11-21_13.51.45;32;incomplete;0
9208;884;517;1023;631;0,146501228;25,74912643;0,137279406;26,14876747;26,14892769;-0,300000012;11;40142968;RECORD@2020-11-21_13.51.45;33;incomplete;0
9209;882;518;1023;634;0,101784654;25,97392273;0,181520715;26,14828873;26,14892769;-0,400000006;13;28252954;RECORD@2020-11-21_13.51.45;34;weak;0
9210;881;525;1017;639;0,061754074;26,26701164;0,228519306;26,80783081;26,84756088;-0,5;14;32312384;RECORD@2020-11-21_13.51.45;35;weak;0
9211;885;527;1014;636;0,048714064;27,70689774;0,240766913;28,34251785;28,34463882;-0,5;19;21328520;RECORD@2020-11-21_13.51.45;36;strong;0
9212;887;517;1013;623;0,016484331;28,15428734;0,24600099;28,47119904;28,54424858;-0,5;19;26499302;RECORD@2020-11-21_13.51.45;37;strong;0
9213;888;520;1014;626;0,05242734;28,5855484;-0,05114134;29,13846207;29,14307976;0,100000001;20;17410504;RECORD@2020-11-21_13.51.45;38;incomplete;0
9214;888;518;1011;619;0,005320022;29,02184486;0,15402545;29,63251877;29,6421051;-0,300000012;20;40284276;RECORD@2020-11-21_13.51.45;39;strong;0
9215;888;505;1009;610;0,047072548;29,45814323;-0,155218288;29,93860626;29,94151878;0,300000012;20;16454268;RECORD@2020-11-21_13.51.45;40;weak;0
9216;887;503;1006;605;0,026711186;29,88834;0,105632417;30,52006912;30,54034996;-0,200000003;20;18308350;RECORD@2020-11-21_13.51.45;41;incomplete;0
9217;887;506;1006;603;0,014675864;30,36440277;0,109829731;30,93914413;30,93956947;-0,200000003;21;17739304;RECORD@2020-11-21_13.51.45;42;weak;0
9218;888;513;1005;609;0,023244539;30,82293892;0,108364575;31,33802986;31,33879089;-0,200000003;21;20262046;RECORD@2020-11-21_13.51.45;43;weak;0
9219;888;512;1004;605;0,022501791;31,29291344;-0,11120335;32,02325821;32,03742599;0,200000003;21;18699044;RECORD@2020-11-21_13.51.45;44;weak;0
9220;886;511;1000;606;-0,001310717;31,74700546;0,113172181;32,29232788;32,33684158;-0,200000003;20;14319218;RECORD@2020-11-21_13.51.45;45;strong;0
9221;890;498;1002;595;-0,014349434;32,20440674;0,224806413;32,71532059;32,7360611;-0,400000006;20;32950650;RECORD@2020-11-21_13.51.45;46;weak;0
9222;894;499;1003;594;0,059546512;32,59610748;0,237337098;33,31248856;33,33489227;-0,400000006;19;20179642;RECORD@2020-11-21_13.51.45;47;incomplete;0
9223;894;507;1003;600;0,043337397;33,03121185;0,179542661;33,62379837;33,63430786;-0,300000012;18;40418568;RECORD@2020-11-21_13.51.45;48;strong;0
9224;902;504;1006;595;0,191281646;34,14792252;0,415041447;34,71500778;34,73216248;-0,699999988;15;22985618;RECORD@2020-11-21_13.51.45;49;weak;0
9225;902;515;1011;601;0,219826847;34,51322174;0,365783036;34,9070816;34,93177414;-0,600000024;14;22101606;RECORD@2020-11-21_13.51.45;50;weak;0
9226;906;513;1009;599;0,23658438;34,79523087;0,488136381;35,11697769;35,13138199;-0,800000012;13;30601314;RECORD@2020-11-21_13.51.45;51;strong;0
9227;906;504;1011;594;0,248236969;35,06326294;0,488210738;35,49677277;35,5306015;-0,800000012;12;26131280;RECORD@2020-11-21_13.51.45;52;incomplete;0
9228;909;496;1011;583;0,368106395;35,2772789;0,434308022;35,72476196;35,73021317;-0,699999988;10;24579094;RECORD@2020-11-21_13.51.45;53;strong;0
9229;912;488;1011;576;0,35585174;35,51327896;0,555447698;35,91646194;35,92982483;-0,899999976;9;31824512;RECORD@2020-11-21_13.51.45;54;strong;0
9230;911;504;1011;593;0,346814424;35,69512558;0,320973665;36,32549667;36,32904434;-0,5;8;18198622;RECORD@2020-11-21_13.51.45;55;weak;0
9231;912;520;1012;609;0,331400305;35,84061813;0,686426818;36,29975891;36,32904434;-1,100000024;7;19472344;RECORD@2020-11-21_13.51.45;56;incomplete;0
9232;912;517;1013;605;0,376493216;36,01764297;0,697824895;36,51993561;36,52865219;-1,100000024;6;26073500;RECORD@2020-11-21_13.51.45;57;weak;0
9233;913;515;1013;604;0,323277295;36,18264389;0,639281511;36,60896301;36,62845612;-1;5;26645562;RECORD@2020-11-21_13.51.45;58;weak;0
9234;914;511;1011;598;0,336993247;36,27704239;0,571051359;36,83337021;36,92787552;-0,899999976;4;20286600;RECORD@2020-11-21_13.51.45;59;strong;0
9235;912;497;1011;590;0,376024395;36,34420395;0,5867396;36,72372437;36,72826385;-0,899999976;3;29862128;RECORD@2020-11-21_13.51.45;60;strong;0
9236;912;491;1009;580;0,353822261;36,38835907;0,581901193;36,99946594;37,02767944;-0,899999976;2;27130176;RECORD@2020-11-21_13.51.45;61;incomplete;0
9237;907;504;1005;593;0,24155651;36,41936874;0,513318717;36,7779007;36,82807159;-0,800000012;254;21240556;RECORD@2020-11-21_13.51.45;62;incomplete;0
9238;907;498;1003;585;0,261485338;36,40784836;0,451662719;36,99918365;37,02767944;-0,699999988;253;27226204;RECORD@2020-11-21_13.51.45;63;weak;0
9239;907;497;1005;582;0,286325365;36,30537033;0,507429898;36,9233284;36,92787552;-0,800000012;252;21181802;RECORD@2020-11-21_13.51.45;64;weak;0
9240;907;498;1006;587;0,246946633;36,24146652;0,356419623;36,81235504;36,82807159;-0,600000024;251;28275522;RECORD@2020-11-21_13.51.45;65;weak;0
9241;906;496;1006;581;0,289978564;36,09619904;0,385122538;36,62555695;36,62845612;-0,600000024;250;28681096;RECORD@2020-11-21_13.51.45;66;weak;0
9242;905;496;1006;581;0,274170458;35,97413254;0,502083123;36,31321716;36,32904434;-0,800000012;251;27285416;RECORD@2020-11-21_13.51.45;67;incomplete;0
9243;904;488;1005;573;0,262711883;35,84667969;0,499293774;36,41153717;36,42884827;-0,800000012;251;38816240;RECORD@2020-11-21_13.51.45;68;weak;0
9244;905;477;1005;564;0,269703895;35,64078522;0,376520813;36,07854462;36,12943268;-0,600000024;252;21302890;RECORD@2020-11-21_13.51.45;70;incomplete;0
9245;904;495;1010;583;0,222554341;34,87823486;0,667252898;35,31720352;35,33099365;-1,100000024;250;17472518;RECORD@2020-11-21_13.51.45;74;weak;0
9246;904;491;1008;580;0,28063798;34,7424202;0,564776123;35,30941772;35,33099365;-0,899999976;250;23377970;RECORD@2020-11-21_13.51.45;75;weak;0
9247;902;497;1011;587;0,224787235;34,64542389;0,558543086;35,22451019;35,23118591;-0,899999976;250;34895732;RECORD@2020-11-21_13.51.45;76;weak;0
9248;899;507;1009;591;0,250805944;34,50687408;0,602790117;35,08189392;35,13138199;-1;251;24789666;RECORD@2020-11-21_13.51.45;77;weak;0
9249;900;514;1010;601;0,210381851;34,35401917;0,544257343;34,61525726;34,63235474;-0,899999976;252;17965652;RECORD@2020-11-21_13.51.45;79;strong;0
9249;539;518;603;570;-12,48781204;58,78578186;-12,00485992;59,02462006;60,28225708;11,39999962;232;6367586,5;RECORD@2020-11-21_13.51.45;79;strong;0
9250;898;505;1007;595;0,199795067;34,18982697;0,493113577;34,72787094;34,73216248;-0,800000012;252;25497480;RECORD@2020-11-21_13.51.45;81;strong;0
9250;438;515;516;575;-12,49525547;45,98588181;-12,18133163;46,34908295;47,90642929;14,69999981;236;8611618;RECORD@2020-11-21_13.51.45;81;strong;0
9251;896;503;1006;592;0,236146852;34,12548828;0,296551764;34,51733398;34,53255081;-0,5;252;14529374;RECORD@2020-11-21_13.51.45;82;weak;0
9251;359;514;452;585;-12,66189671;39,72497559;-12,17305946;39,92984009;41,91812897;17;240;7870695;RECORD@2020-11-21_13.51.45;82;weak;0
9252;256;509;369;593;-12,70864487;33,32474899;-12,60473442;33,61985016;35,92982483;20,60000038;246;8537707;RECORD@2020-11-21_13.51.45;83;strong;0
9252;897;494;1006;584;0,173376232;34,00692368;0,183388531;34,51104355;34,53255081;-0,300000012;252;23603234;RECORD@2020-11-21_13.51.45;83;strong;0
9253;895;488;1001;577;0,13519831;33,93502426;0,35785827;34,3094635;34,33294296;-0,600000024;252;27576070;RECORD@2020-11-21_13.51.45;84;incomplete;0
9253;145;505;277;601;-12,57409859;27,09241867;-12,3637886;27,37430954;30,14112854;24,20000076;252;13390438;RECORD@2020-11-21_13.51.45;84;incomplete;0
9254;894;502;1002;594;0,080384739;33,81722641;0,121004134;34,30318451;34,33294296;-0,200000003;251;24647632;RECORD@2020-11-21_13.51.45;85;weak;0
9254;0;528;122;641;-12,07843399;22,79644585;-12,32408142;21,98114777;25,25068283;29,29999924;10;13092796;RECORD@2020-11-21_13.51.45;85;weak;0
9255;886;501;995;598;-0,066874102;33,38709259;0,000467478;33,93351364;33,93372345;0;251;29034664;RECORD@2020-11-21_13.51.45;86;incomplete;0
9256;885;481;992;577;-0,101862825;33,2740097;-0,117265843;33,90141678;33,93372345;0,200000003;250;15947534;RECORD@2020-11-21_13.51.45;87;incomplete;0
9257;885;485;991;583;-0,165235505;33,1245575;-0,230547667;33,52317047;33,53450012;0,400000006;250;18197070;RECORD@2020-11-21_13.51.45;88;weak;0
9258;882;488;992;587;-0,169225514;32,98788071;0,060040623;33,5312233;33,53450012;-0,100000001;250;19980360;RECORD@2020-11-21_13.51.45;89;weak;0
9259;882;487;990;586;-0,127945498;32,68716812;-0,057027102;33,31042099;33,33489227;0,100000001;249;38875108;RECORD@2020-11-21_13.51.45;91;weak;0
9260;885;482;993;581;-0,10354656;32,48937988;-0,113050871;33,00588989;33,03547668;0,200000003;248;35393360;RECORD@2020-11-21_13.51.45;92;weak;0
9261;888;474;999;571;-0,010575998;32,19254303;0,056811292;32,7262764;32,7360611;-0,100000001;249;36274256;RECORD@2020-11-21_13.51.45;94;weak;0
9261;244;478;358;547;-17,02719116;44,08493423;-16,29474068;44,33403015;47,50720978;20;1;5790982;RECORD@2020-11-21_13.51.45;94;weak;0
9261;77;498;251;582;-13,37743568;27,00378799;-13,19294357;26,95100403;30,04132462;26,10000038;212;5063865,5;RECORD@2020-11-21_13.51.45;94;weak;0
9262;892;475;1003;573;0,094193749;32,04258347;0,395510077;32,53242874;32,53644943;-0,699999988;250;70367464;RECORD@2020-11-21_13.51.45;95;weak;0
9262;172;476;305;557;-16,8272686;38,06706238;-16,48701477;38,22444153;41,7185173;23,20000076;7;8416986;RECORD@2020-11-21_13.51.45;95;weak;0
9263;894;479;1007;576;0,147388831;31,90780067;0,334889144;32,53600311;32,53644943;-0,600000024;251;29312398;RECORD@2020-11-21_13.51.45;96;strong;0
9263;58;485;224;575;-6,832393646;14,77518845;-6,806251049;14,72741795;16,26822662;24,70000076;126;14245308;RECORD@2020-11-21_13.51.45;96;strong;0
9264;898;480;1014;577;0,235550538;31,83129883;0,570791841;32,39682388;32,43664551;-1;252;26499952;RECORD@2020-11-21_13.51.45;97;incomplete;0
9265;910;476;1022;575;0,44162038;31,43977547;0,609544158;32,12405396;32,13722992;-1,100000024;252;23628092;RECORD@2020-11-21_13.51.45;98;weak;0
9266;915;479;1026;577;0,501502872;31,31930923;0,763613701;31,73489571;31,73801041;-1,399999976;251;28708186;RECORD@2020-11-21_13.51.45;99;incomplete;0
9267;914;486;1026;584;0,481758028;31,23470497;0,810334921;31,72712135;31,73801041;-1,5;251;21190720;RECORD@2020-11-21_13.51.45;100;strong;0
9268;915;485;1026;587;0,529320419;31,1000824;0,648282051;31,71242523;31,73801041;-1,200000048;251;26140802;RECORD@2020-11-21_13.51.45;101;strong;0
9269;916;480;1028;578;0,525132358;31,02584267;0,613472402;31,45466423;31,53840065;-1,100000024;251;21976230;RECORD@2020-11-21_13.51.45;102;strong;0
9270;914;493;1028;595;0,541989386;30,91803932;0,715525806;31,31282043;31,33879089;-1,299999952;252;29460042;RECORD@2020-11-21_13.51.45;103;strong;0
9271;915;490;1030;593;0,487746865;30,84144974;0,647985876;31,10953331;31,13917923;-1,200000048;252;18504744;RECORD@2020-11-21_13.51.45;104;weak;0
9272;917;485;1028;586;0,555103362;30,73576927;0,78075093;31,28648949;31,33879089;-1,399999976;253;30107216;RECORD@2020-11-21_13.51.45;105;incomplete;0
9273;917;486;1028;588;0,49979043;30,71005058;0,615436554;31,3324585;31,33879089;-1,100000024;254;22637392;RECORD@2020-11-21_13.51.45;106;weak;0
9274;916;500;1026;597;0,52217865;30,65075302;0,673069179;31,11788368;31,13917923;-1,200000048;254;37024352;RECORD@2020-11-21_13.51.45;107;incomplete;0
9275;916;498;1030;597;0,49603039;30,67769051;0,65883863;31,11214256;31,13917923;-1,200000048;1;36998664;RECORD@2020-11-21_13.51.45;108;strong;0
9276;919;513;1029;611;0,548436463;30,68635941;0,710455537;31,28186226;31,33879089;-1,299999952;2;25363000;RECORD@2020-11-21_13.51.45;109;weak;0
9277;915;525;1025;620;0,499180883;30,76397133;0,599235654;31,28121948;31,33879089;-1,100000024;3;27685912;RECORD@2020-11-21_13.51.45;110;weak;0
9278;910;505;1023;604;0,471622497;31,09716988;0,415531695;31,69040298;31,73801041;-0,800000012;7;18017988;RECORD@2020-11-21_13.51.45;111;weak;0
9279;895;512;1013;613;0,274078548;31,97871399;0,578664184;32,53129578;32,53644943;-1;11;23728106;RECORD@2020-11-21_13.51.45;115;weak;0
9280;907;549;1017;646;0,284652174;32,52600861;0,320954204;33,02073669;33,03547668;-0,600000024;14;15988882;RECORD@2020-11-21_13.51.45;117;weak;0
9280;88;572;233;651;-14,81832981;29,90687561;-14,74125671;29,78145981;33,33489227;26,39999962;16;10691901;RECORD@2020-11-21_13.51.45;117;weak;0
9281;475;556;555;605;-10,99546432;45,98332214;-11,12168789;45,89552689;47,30760193;13,60000038;137;8230741,5;RECORD@2020-11-21_13.51.45;120;weak;0
9281;908;494;1027;617;0,407970041;33,56014252;0,410158545;33,91360855;33,93372345;-0,699999988;18;19579874;RECORD@2020-11-21_13.51.45;120;weak;0
9282;922;536;1020;628;0,499081701;34,42231369;0,663317025;34,72178268;34,73216248;-1,100000024;19;15857951;RECORD@2020-11-21_13.51.45;122;weak;0
9283;924;538;1018;624;0,456003308;34,77609634;0,62035358;35,18254852;35,23118591;-1;18;18280974;RECORD@2020-11-21_13.51.45;123;weak;0
9284;930;527;1023;610;0,714554548;36,35525894;0,836267829;36,70833588;36,72826385;-1,299999952;17;29930944;RECORD@2020-11-21_13.51.45;124;incomplete;0
9285;934;515;1028;596;0,771695435;36,71479034;0,874202371;37,18150711;37,22728729;-1,399999976;16;26715528;RECORD@2020-11-21_13.51.45;125;incomplete;0
9286;933;490;1027;565;0,811421752;37,03807831;0,878731728;37,60110092;37,62651062;-1,399999976;16;24192256;RECORD@2020-11-21_13.51.45;126;incomplete;0
9287;935;493;1026;575;0,919903755;37,37794113;1,211732149;37,85865021;37,92592621;-1,899999976;16;24370978;RECORD@2020-11-21_13.51.45;127;weak;0
9288;941;488;1034;570;0,987399459;38,66693878;1,267900944;38,48034668;38,52475357;-1,899999976;14;20770776;RECORD@2020-11-21_13.51.45;128;weak;0
9289;944;469;1036;549;1,083069444;39,18954086;0,973350525;39,45993805;39,52280426;-1,399999976;12;16765641;RECORD@2020-11-21_13.51.45;129;weak;0
9290;945;463;1035;546;1,071254015;39,36032104;0,968471646;39,79276276;39,82221985;-1,399999976;11;15533741;RECORD@2020-11-21_13.51.45;130;weak;0
9291;946;492;1035;573;1,047180772;39,53621292;1,276492;39,99605179;40,02183151;-1,799999952;11;12390781;RECORD@2020-11-21_13.51.45;131;weak;0
9291;517;505;588;560;-11,72192669;53,94634628;-12,02335548;53,3552475;54,69317627;12,69999981;132;2848079,75;RECORD@2020-11-21_13.51.45;131;weak;0
9292;942;500;1034;585;1,059461713;39,74718094;1,123653769;40,25608444;40,3212471;-1,600000024;10;11715253;RECORD@2020-11-21_13.51.45;132;weak;0
9292;475;514;570;577;-12,07897472;51,60032272;-11,60777569;50,58885193;51,89863205;12,89999962;132;4130546;RECORD@2020-11-21_13.51.45;132;weak;0
9292;413;517;494;585;-8,659456253;28,95427895;-8,750310898;27,91544724;29,34268951;16,89999962;145;4371505;RECORD@2020-11-21_13.51.45;132;weak;0
9292;446;517;539;580;-12,15403175;51,56904602;-11,60777569;50,58885193;51,89863205;12,89999962;132;4130546;RECORD@2020-11-21_13.51.45;132;weak;0
9293;39;523;230;640;-12,58145237;24,32283783;-12,63989258;24,44671249;27,74580765;27,29999924;141;11193874;RECORD@2020-11-21_13.51.45;139;weak;0
9293;940;489;1030;572;0,990724504;41,12388611;1,220439911;41,6741066;41,7185173;-1,700000048;6;15578141;RECORD@2020-11-21_13.51.45;139;weak;0
9293;458;502;538;555;-13,69652462;53,76853561;-13,37593365;53,54763031;55,19219971;14;130;8065901,5;RECORD@2020-11-21_13.51.45;139;weak;0
9294;938;484;1029;566;1,040475249;41,22106171;1,101589322;41,67555237;41,7185173;-1,5;6;15718600;RECORD@2020-11-21_13.51.45;140;weak;0
9294;0;524;180;648;-12,28944778;22,91189575;-12,44753838;22,25087357;25,55009651;29;143;7417745,5;RECORD@2020-11-21_13.51.45;140;weak;0
9295;937;484;1025;564;0,975956202;41,37997055;1,329607368;41,89327621;41,91812897;-1,799999952;6;22789870;RECORD@2020-11-21_13.51.45;141;weak;0
9295;0;523;91;661;-24,24897575;48,2417717;-23,82712173;48,21206665;53,7949295;26,29999924;139;4304003,5;RECORD@2020-11-21_13.51.45;141;weak;0
9295;392;507;481;566;-14,10233688;47,91235352;-13,7529335;47,57849884;49,50331116;16,10000038;130;5806730,5;RECORD@2020-11-21_13.51.45;141;weak;0
9296;935;477;1023;556;0,878842056;41,48886108;1,254265547;42,06103134;42,11773682;-1,700000048;6;20138038;RECORD@2020-11-21_13.51.45;142;incomplete;0
9297;930;479;1020;555;0,817175031;41,62554169;0,849107444;42,1833992;42,21754456;-1,200000048;6;19925354;RECORD@2020-11-21_13.51.45;143;weak;0
9298;926;483;1014;557;0,717606664;41,75164032;0,878451467;42,10490036;42,11773682;-1,200000048;5;29083754;RECORD@2020-11-21_13.51.45;144;weak;0
9299;901;478;992;553;0,112382673;42,12320709;0,223074049;42,59817886;42,61676025;-0,300000012;254;16413144;RECORD@2020-11-21_13.51.45;145;weak;0
9300;898;486;991;562;0,100228198;42,06579208;0,258025557;42,50064087;42,51695633;-0,400000006;252;15558539;RECORD@2020-11-21_13.51.45;146;weak;0
9301;895;501;990;581;0,064340159;42,00941467;0,000601043;42,4909935;42,51695633;0;251;16862022;RECORD@2020-11-21_13.51.45;147;incomplete;0
9302;894;477;988;555;-0,019121911;41,83772278;0,000598351;42,3163147;42,31734848;0;249;28278822;RECORD@2020-11-21_13.51.45;148;weak;0
9303;893;494;988;572;0,017749922;41,69444275;-0,072219864;42,11670685;42,11773682;0,100000001;248;19308236;RECORD@2020-11-21_13.51.45;149;weak;0
9304;890;489;982;564;-0,171765119;41,45187759;-0,215770259;41,89253235;41,91812897;0,300000012;245;18641948;RECORD@2020-11-21_13.51.45;150;weak;0
9305;891;491;981;566;-0,108263172;41,22138977;-0,072030589;41,58680344;41,61871338;0,100000001;243;17814468;RECORD@2020-11-21_13.51.45;151;weak;0
9306;892;488;984;564;-0,165299907;40,90645981;0,179963738;41,31661987;41,31929779;-0,300000012;241;13022227;RECORD@2020-11-21_13.51.45;152;weak;0
9306;185;510;292;580;-5,918714523;12,71574116;-5,776475906;13,48054504;14,67134476;23,20000076;126;2676819;RECORD@2020-11-21_13.51.45;152;weak;0
9307;900;482;1002;566;0,217874989;37,25440598;0,648481548;37,70327759;37,72631454;-1;221;16801508;RECORD@2020-11-21_13.51.45;154;incomplete;0
9307;291;490;404;557;-16,17153931;45,46789932;-15,51476002;45,31687927;47,90642929;18,89999962;43;3864788;RECORD@2020-11-21_13.51.45;154;incomplete;0
9308;901;491;1006;577;0,258593768;35,61422348;0,318405509;36,10186005;36,12943268;-0,5;218;21564072;RECORD@2020-11-21_13.51.45;156;incomplete;0
9309;902;487;1008;574;0,265940577;34,75276184;0,24920395;35,3253479;35,33099365;-0,400000006;217;24481966;RECORD@2020-11-21_13.51.45;157;incomplete;0
9310;900;488;1009;574;0,244483918;33,91983032;0,360005856;34,33105469;34,33294296;-0,600000024;216;26132786;RECORD@2020-11-21_13.51.45;158;incomplete;0
9311;898;492;1010;582;0,209092945;32,9946785;0,261034906;33,53447342;33,53450012;-0,5;215;35828792;RECORD@2020-11-21_13.51.45;159;weak;0
9312;893;486;1012;581;0,181417987;32,10468674;0,28085196;32,62335968;32,63625336;-0,5;214;19182660;RECORD@2020-11-21_13.51.45;160;incomplete;0
9313;891;482;1012;580;0,149615198;31,13707924;0,270385414;31,50619698;31,53840065;-0,5;214;20931866;RECORD@2020-11-21_13.51.45;161;incomplete;0
9314;887;481;1010;581;0,111813471;30,2115078;0,316003501;30,72241592;30,73995972;-0,600000024;214;27425244;RECORD@2020-11-21_13.51.45;162;weak;0
9315;883;479;1010;583;0,067106187;29,27622414;0,161185354;29,94106102;29,94151878;-0,300000012;215;27398392;RECORD@2020-11-21_13.51.45;163;weak;0
9316;875;505;1021;628;0,025337337;24,50195122;0,216341287;24,94152641;24,95126534;-0,5;226;21467934;RECORD@2020-11-21_13.51.45;165;weak;0
9317;873;492;1027;616;0,071850926;23,26308632;0,283032209;23,72913742;23,75360489;-0,699999988;230;29737204;RECORD@2020-11-21_13.51.45;167;weak;0
9318;875;488;1033;618;0,105646215;22,70987892;0,354553849;23,14698982;23,15477562;-0,899999976;231;32503572;RECORD@2020-11-21_13.51.45;168;weak;0
9318;447;506;538;554;-9,489742279;35,80487442;-9,437807083;35,66460419;36,92787552;14,80000019;142;4274971;RECORD@2020-11-21_13.51.45;168;weak;0
9319;875;495;1034;629;0,128455564;22,16114616;0,138365418;22,52842712;22,55594444;-0,400000006;233;34274008;RECORD@2020-11-21_13.51.45;169;weak;0
9319;407;512;499;565;-9,510677338;33,10997772;-9,576681137;32,93118668;34,33294296;16,20000076;144;5176419;RECORD@2020-11-21_13.51.45;169;weak;0
9320;878;498;1039;632;0,154469728;21,71110725;0,338865638;22,14637375;22,15672493;-0,899999976;235;62156020;RECORD@2020-11-21_13.51.45;170;weak;0
9320;347;518;467;578;-9,584251404;30,59852219;-9,490539551;30,37456703;31,93762016;17,39999962;146;4851049,5;RECORD@2020-11-21_13.51.45;170;weak;0
9321;875;499;1041;637;0,215755075;21,23560333;0,406487405;21,51415825;21,55789375;-1,100000024;237;56791252;RECORD@2020-11-21_13.51.45;171;weak;0
9321;286;520;416;578;-9,591632843;27,99608421;-9,56857872;27,70222855;29,34268951;19,10000038;148;5782321,5;RECORD@2020-11-21_13.51.45;171;weak;0
9322;877;502;1044;644;0,193502113;20,82154846;0,112111904;21,1554203;21,15867424;-0,300000012;238;71179320;RECORD@2020-11-21_13.51.45;172;weak;0
9322;213;520;355;600;-9,634685516;25,43909836;-9,670545578;25,25924683;27,04717255;20,89999962;150;5509120,5;RECORD@2020-11-21_13.51.45;172;weak;0
9323;876;500;1046;643;0,206770122;20,40675926;0,256251514;20,84524155;20,85925865;-0,699999988;239;53346408;RECORD@2020-11-21_13.51.45;173;weak;0
9324;876;499;1047;646;0,208648562;20,064991;0,176213473;20,50363159;20,55984306;-0,5;241;55364792;RECORD@2020-11-21_13.51.45;174;weak;0
9325;875;501;1049;651;0,226960704;19,78534317;0,160173222;20,14262199;20,16062355;-0,5;242;41190684;RECORD@2020-11-21_13.51.45;175;incomplete;0
9326;868;496;1051;655;0,161699787;18,23136711;0,334496289;18,75897217;18,76335144;-1;246;64703732;RECORD@2020-11-21_13.51.45;176;weak;0
9327;868;492;1052;653;0,175192401;18,05784225;0,032579094;18,68069267;18,76335144;-0,100000001;246;54576196;RECORD@2020-11-21_13.51.45;177;weak;0
9328;866;494;1052;657;0,182136476;17,87160873;0,282431066;18,35294533;18,36413193;-0,899999976;246;58946156;RECORD@2020-11-21_13.51.45;178;strong;0
9329;865;496;1054;657;0,195116833;17,68910027;0,000253101;18,24586105;18,264328;0;247;52817660;RECORD@2020-11-21_13.51.45;179;weak;0
9330;868;494;1056;657;0,197841957;17,56290817;0,244068176;18,04558945;18,06471634;-0,800000012;248;53610392;RECORD@2020-11-21_13.51.45;180;weak;0
9331;869;495;1056;657;0,217375189;17,43021393;0,257532448;17,83638;17,86510658;-0,899999976;249;31518342;RECORD@2020-11-21_13.51.45;181;incomplete;0
9332;866;499;1060;669;0,2209858;17,34185982;0,128284752;17,74429893;17,76530075;-0,400000006;249;37311032;RECORD@2020-11-21_13.51.45;182;weak;0
