numSample,x1_pix,y1_pix,x2_pix,y2_pix,laser_X_m,laser_Y_m,laser_Z_m,radar_X_m,radar_Y_m,radar_R_m,radar_A_deg,radar_D_mps,radar_P_db,dataset,index,Difficult
8145,931,510,998,577,0.563819944858551,52.907894134521484,0.02146485447883606,0.8347406387329102,53.190826416015625,53.19609832763672,-0.8999999761581421,248.0,15300528.0,RECORD@2020-11-22_12.28.47,150,0.0
8146,930,512,997,578,0.5487619042396545,52.70969772338867,0.020015418529510498,0.9204254150390625,53.287776947021484,53.29590606689453,-1.0,249.0,19247096.0,RECORD@2020-11-22_12.28.47,151,0.0
8147,929,511,999,577,0.5588175058364868,52.60157012939453,0.02341105043888092,1.0123836994171143,53.07841110229492,53.09629440307617,-1.100000023841858,249.0,20173640.0,RECORD@2020-11-22_12.28.47,152,0.0
8148,928,510,998,575,0.5403643846511841,52.38023376464844,0.572519838809967,1.0085488557815552,52.97947692871094,52.996490478515625,-1.100000023841858,249.0,17119210.0,RECORD@2020-11-22_12.28.47,153,0.0
8149,926,512,997,578,0.5104649662971497,52.29606628417969,0.025555163621902466,0.9193028211593628,52.682411193847656,52.69707489013672,-1.0,249.0,18168980.0,RECORD@2020-11-22_12.28.47,154,0.0
8150,926,512,996,577,0.44384822249412537,52.09885787963867,0.023875325918197632,0.8220629096031189,52.4615592956543,52.49746322631836,-0.8999999761581421,249.0,16553189.0,RECORD@2020-11-22_12.28.47,155,0.0
8151,919,512,993,576,0.25571155548095703,51.298484802246094,0.5681475400924683,0.6445349454879761,51.82362747192383,51.89863204956055,-0.699999988079071,249.0,13982307.0,RECORD@2020-11-22_12.28.47,156,0.0
8152,918,516,992,582,0.21747398376464844,51.149417877197266,0.0333399772644043,0.6322315335273743,51.773521423339844,51.798828125,-0.699999988079071,249.0,15001924.0,RECORD@2020-11-22_12.28.47,157,0.0
8153,916,517,989,584,0.22586549818515778,50.959415435791016,0.03132888674736023,0.542019248008728,51.68917465209961,51.69902420043945,-0.6000000238418579,249.0,14532481.0,RECORD@2020-11-22_12.28.47,158,0.0
8154,916,518,989,584,0.18917250633239746,50.84025192260742,0.03551706671714783,0.6392624378204346,51.465213775634766,51.499412536621094,-0.699999988079071,249.0,13690130.0,RECORD@2020-11-22_12.28.47,159,0.0
8155,917,518,988,585,0.17303985357284546,50.61857223510742,0.03359156847000122,0.5316365361213684,51.29596710205078,51.2998046875,-0.6000000238418579,248.0,11296617.0,RECORD@2020-11-22_12.28.47,160,0.0
8156,917,518,989,585,0.26598116755485535,50.483253479003906,0.037628233432769775,0.5413588285446167,51.09738540649414,51.10019302368164,-0.6000000238418579,248.0,11863076.0,RECORD@2020-11-22_12.28.47,161,0.0
8157,917,519,989,585,0.2535058856010437,50.29399490356445,0.30009952187538147,0.6225621104240417,51.089603424072266,51.10019302368164,-0.699999988079071,248.0,14438333.0,RECORD@2020-11-22_12.28.47,162,0.0
8159,919,526,993,592,0.3732626736164093,49.708213806152344,0.04218035936355591,0.6246227622032166,50.286720275878906,50.301753997802734,-0.699999988079071,248.0,11865301.0,RECORD@2020-11-22_12.28.47,165,0.0
8159,5,490,283,923,-3.226600170135498,5.471922874450684,0.41439980268478394,-3.4405739307403564,6.102442741394043,6.986354351043701,29.600000381469727,46.0,11915288.0,RECORD@2020-11-22_12.28.47,165,0.0
8162,348,502,639,717,-3.5893678665161133,12.057246208190918,0.5810715556144714,-3.675410747528076,12.516273498535156,12.974658012390137,16.700000762939453,53.0,43625728.0,RECORD@2020-11-22_12.28.47,168,0.0
8162,923,517,999,588,0.4554174244403839,48.322669982910156,0.5567523837089539,0.7687229514122009,48.88957595825195,48.90447998046875,-0.8999999761581421,246.0,19003418.0,RECORD@2020-11-22_12.28.47,168,0.0
8163,399,504,671,701,-3.517017126083374,13.321611404418945,0.47364354133605957,-4.024360179901123,13.603578567504883,14.172319412231445,16.5,54.0,44789896.0,RECORD@2020-11-22_12.28.47,169,0.0
8163,924,516,1002,588,0.5070263147354126,48.110130310058594,0.05352771282196045,0.8401088714599609,48.701229095458984,48.704872131347656,-1.0,245.0,15486167.0,RECORD@2020-11-22_12.28.47,169,0.0
8166,512,512,729,671,-3.492253065109253,17.094175338745117,0.451545774936676,-3.2153210639953613,17.51461410522461,17.8651065826416,10.5,56.0,27774614.0,RECORD@2020-11-22_12.28.47,172,0.0
8166,927,519,1004,590,0.5857000350952148,47.36032485961914,0.5529798269271851,0.9317112565040588,47.98921585083008,48.00623321533203,-1.100000023841858,245.0,16944638.0,RECORD@2020-11-22_12.28.47,172,0.0
8167,927,519,1005,591,0.5339903235435486,47.11699676513672,0.06019097566604614,0.9870617389678955,47.67659378051758,47.70682144165039,-1.2000000476837158,245.0,15200320.0,RECORD@2020-11-22_12.28.47,173,0.0
8167,544,515,742,663,-3.4595110416412354,18.365371704101562,0.5067619681358337,-3.5897209644317627,18.868370056152344,19.162572860717773,10.699999809265137,56.0,43438100.0,RECORD@2020-11-22_12.28.47,173,0.0
8168,928,518,1005,591,0.5563638210296631,46.87714767456055,0.05884715914726257,1.2492939233779907,47.28157043457031,47.30760192871094,-1.5,245.0,11102949.0,RECORD@2020-11-22_12.28.47,174,0.0
8168,572,512,753,656,-3.4194681644439697,19.66282081604004,0.4475797414779663,-3.32718563079834,19.94851303100586,20.360233306884766,9.5,56.0,19330912.0,RECORD@2020-11-22_12.28.47,174,0.0
8169,593,513,767,648,-3.37292742729187,20.911535263061523,0.509466826915741,-3.194735050201416,21.33173942565918,21.557893753051758,8.600000381469727,57.0,42115268.0,RECORD@2020-11-22_12.28.47,175,0.0
8169,929,517,1007,591,0.5922797322273254,46.668418884277344,0.06309378147125244,0.9203487634658813,47.092124938964844,47.10799026489258,-1.100000023841858,245.0,14294368.0,RECORD@2020-11-22_12.28.47,175,0.0
8170,930,518,1008,591,0.6122643947601318,46.4071159362793,0.5492265820503235,0.743621826171875,46.87522506713867,46.90837860107422,-0.8999999761581421,246.0,19054836.0,RECORD@2020-11-22_12.28.47,176,0.0
8170,618,514,781,642,-3.352090835571289,22.18147850036621,0.45740777254104614,-2.9810376167297363,22.764015197753906,22.955163955688477,7.599999904632568,57.0,47579532.0,RECORD@2020-11-22_12.28.47,176,0.0
8171,638,516,790,637,-3.289720058441162,23.53571319580078,0.5262240171432495,-3.101388692855835,23.98914337158203,24.1528263092041,7.400000095367432,58.0,26385232.0,RECORD@2020-11-22_12.28.47,177,0.0
8171,930,518,1010,592,0.6574257016181946,46.183753967285156,0.06626048684120178,0.8896030187606812,46.68226623535156,46.708770751953125,-1.100000023841858,246.0,16828750.0,RECORD@2020-11-22_12.28.47,177,0.0
8172,931,516,1011,589,0.7020576596260071,45.948177337646484,0.06490316987037659,0.9249893426895142,46.3839111328125,46.509159088134766,-1.2000000476837158,246.0,15394430.0,RECORD@2020-11-22_12.28.47,178,0.0
8172,654,509,800,628,-3.249704599380493,24.78897476196289,0.4675840735435486,-3.139172315597534,25.227327346801758,25.55009651184082,7.0,59.0,25194132.0,RECORD@2020-11-22_12.28.47,178,0.0
8173,709,515,826,614,-3.1975433826446533,30.102428436279297,0.48677587509155273,-2.8119401931762695,30.554351806640625,30.739959716796875,5.300000190734863,60.0,42163464.0,RECORD@2020-11-22_12.28.47,179,0.0
8173,933,519,1015,591,0.7352186441421509,45.10000228881836,0.07059316337108612,1.0325309038162231,45.432071685791016,45.5111083984375,-1.2999999523162842,246.0,13194010.0,RECORD@2020-11-22_12.28.47,179,0.0
8174,716,518,831,614,-3.207423210144043,31.50371742248535,0.5782766342163086,-2.7624564170837402,31.910545349121094,32.03742599487305,4.900000095367432,60.0,61813916.0,RECORD@2020-11-22_12.28.47,180,0.0
8174,932,519,1013,593,0.7605032920837402,44.89515686035156,0.07477100193500519,0.9577844738960266,45.49245071411133,45.5111083984375,-1.2000000476837158,246.0,13049536.0,RECORD@2020-11-22_12.28.47,180,0.0
8175,724,517,834,609,-3.2315328121185303,32.79862976074219,0.49720367789268494,-2.968008518218994,33.26667022705078,33.434696197509766,5.0,60.0,26080828.0,RECORD@2020-11-22_12.28.47,181,0.0
8175,930,518,1015,592,0.7321177124977112,44.648338317871094,0.0735546350479126,1.0211362838745117,45.104286193847656,45.11188888549805,-1.2999999523162842,246.0,10066892.0,RECORD@2020-11-22_12.28.47,181,0.0
8176,732,522,835,607,-3.182480812072754,34.163795471191406,0.5955945253372192,-2.871112823486328,34.589263916015625,34.73216247558594,4.699999809265137,61.0,28222474.0,RECORD@2020-11-22_12.28.47,182,0.0
8176,932,520,1015,593,0.7311511039733887,44.4957389831543,0.6629859209060669,1.1419916152954102,44.891292572021484,44.91227722167969,-1.5,247.0,11103901.0,RECORD@2020-11-22_12.28.47,182,0.0
8177,739,525,841,605,-3.238964796066284,35.434120178222656,0.32061582803726196,-2.802436113357544,35.981658935546875,36.22924041748047,4.5,60.0,32141144.0,RECORD@2020-11-22_12.28.47,183,0.0
8177,931,518,1016,594,0.7361024022102356,44.234127044677734,0.07618334889411926,1.0511767864227295,44.692970275878906,44.712669372558594,-1.399999976158142,247.0,18066612.0,RECORD@2020-11-22_12.28.47,183,0.0
8178,930,519,1016,594,0.7467654347419739,44.08341598510742,0.6602810621261597,0.9322634935379028,44.47447967529297,44.513057708740234,-1.2000000476837158,248.0,13144646.0,RECORD@2020-11-22_12.28.47,184,0.0
8178,745,523,844,603,-3.2356390953063965,36.78750991821289,0.12695561349391937,-2.9761557579040527,37.18423843383789,37.32709503173828,4.599999904632568,60.0,31710214.0,RECORD@2020-11-22_12.28.47,184,0.0
8179,750,522,845,601,-3.3007309436798096,38.080928802490234,0.11624622344970703,-2.8875606060028076,38.59967041015625,38.724365234375,4.300000190734863,59.0,23632606.0,RECORD@2020-11-22_12.28.47,185,0.0
8179,930,519,1015,594,0.7174862027168274,43.84856033325195,0.07891187071800232,1.0735325813293457,44.22435760498047,44.31344985961914,-1.399999976158142,247.0,14695211.0,RECORD@2020-11-22_12.28.47,185,0.0
8180,931,519,1016,594,0.7701812982559204,43.720027923583984,0.6578730344772339,0.8508040904998779,44.278282165527344,44.31344985961914,-1.100000023841858,247.0,13665979.0,RECORD@2020-11-22_12.28.47,186,0.0
8180,755,523,848,599,-3.3050670623779297,39.43766784667969,0.10973665118217468,-2.979754686355591,39.849464416503906,40.12163543701172,4.300000190734863,58.0,24586258.0,RECORD@2020-11-22_12.28.47,186,0.0
8181,764,528,850,599,-3.24511981010437,40.702091217041016,0.09887677431106567,-3.144517421722412,41.25249099731445,41.41910171508789,4.400000095367432,57.0,19410520.0,RECORD@2020-11-22_12.28.47,187,0.0
8181,931,520,1017,598,0.7227657437324524,43.455047607421875,0.08164039254188538,0.9155412912368774,43.90110397338867,43.91422653198242,-1.2000000476837158,246.0,14651850.0,RECORD@2020-11-22_12.28.47,187,0.0
8182,932,522,1017,598,0.6577481031417847,43.24956512451172,0.08552458882331848,0.9023117423057556,43.66061019897461,43.71461868286133,-1.2000000476837158,246.0,14320874.0,RECORD@2020-11-22_12.28.47,188,0.0
8182,768,528,854,598,-3.282957077026367,42.01548385620117,0.09291356801986694,-2.8736934661865234,42.4266357421875,42.5169563293457,3.9000000953674316,56.0,19735242.0,RECORD@2020-11-22_12.28.47,188,0.0
8183,933,525,1018,600,0.740288257598877,43.012638092041016,0.08456860482692719,0.9202824234962463,43.27950668334961,43.315399169921875,-1.2000000476837158,245.0,11478650.0,RECORD@2020-11-22_12.28.47,189,0.0
8183,773,531,859,600,-3.269942283630371,43.24059295654297,0.082305908203125,-2.832843065261841,43.801883697509766,43.91422653198242,3.700000047683716,55.0,37855796.0,RECORD@2020-11-22_12.28.47,189,0.0
8184,933,524,1020,600,0.7475318908691406,42.71261215209961,0.08836144208908081,0.9459120035171509,43.30150604248047,43.315399169921875,-1.2999999523162842,244.0,11744990.0,RECORD@2020-11-22_12.28.47,190,0.0
8184,779,531,862,598,-3.2360141277313232,44.47190475463867,0.07589253783226013,-2.6392877101898193,44.88910675048828,45.0120849609375,3.4000000953674316,54.0,15341063.0,RECORD@2020-11-22_12.28.47,190,0.0
8186,964,524,1054,602,1.4902534484863281,41.27174377441406,0.09581547975540161,1.7723861932754517,41.84000778198242,41.918128967285156,-2.4000000953674316,241.0,15809334.0,RECORD@2020-11-22_12.28.47,192,0.0
8186,825,531,896,592,-2.398857593536377,50.14596176147461,0.03641992807388306,-2.104435443878174,50.39500427246094,50.50136184692383,2.4000000953674316,48.0,13462965.0,RECORD@2020-11-22_12.28.47,192,0.0
8188,979,521,1072,602,1.8760966062545776,40.550262451171875,0.10070689022541046,2.1421608924865723,41.047271728515625,41.119686126708984,-3.0,239.0,20960728.0,RECORD@2020-11-22_12.28.47,194,0.0
8188,844,531,913,589,-1.984793782234192,52.22267532348633,0.022810518741607666,-1.3802721500396729,52.8425407409668,52.89668273925781,1.5,46.0,24054652.0,RECORD@2020-11-22_12.28.47,194,0.0
8189,987,518,1079,598,2.069694757461548,40.191009521484375,0.6351123452186584,2.355912208557129,40.576087951660156,40.72046661376953,-3.299999952316284,239.0,21971950.0,RECORD@2020-11-22_12.28.47,195,0.0
8189,853,530,920,586,-1.7548102140426636,53.200904846191406,0.018825918436050415,-1.1764131784439087,53.71965026855469,53.79492950439453,1.2000000476837158,44.0,27992214.0,RECORD@2020-11-22_12.28.47,195,0.0
8190,994,518,1089,599,2.2420668601989746,39.783626556396484,0.5238052010536194,2.5068976879119873,40.23987579345703,40.32124710083008,-3.5999999046325684,238.0,26170352.0,RECORD@2020-11-22_12.28.47,196,0.0
8190,864,529,925,585,-1.5219584703445435,54.195499420166016,0.009899884462356567,-0.9071227312088013,54.876705169677734,54.892784118652344,0.8999999761581421,43.0,24364280.0,RECORD@2020-11-22_12.28.47,196,0.0
8191,1004,516,1098,595,2.4101786613464355,39.38968276977539,0.6300324201583862,2.6327099800109863,39.80527877807617,39.922027587890625,-3.799999952316284,237.0,18514546.0,RECORD@2020-11-22_12.28.47,197,0.0
8191,871,527,934,582,-1.2790076732635498,55.1125602722168,0.00635702908039093,-0.6819352507591248,55.86319351196289,55.89083480834961,0.699999988079071,41.0,30601368.0,RECORD@2020-11-22_12.28.47,197,0.0
8192,1011,517,1106,599,2.590153694152832,38.90391540527344,0.5204389095306396,2.7559924125671387,39.40794372558594,39.522804260253906,-4.0,236.0,21091810.0,RECORD@2020-11-22_12.28.47,198,0.0
8192,879,531,939,584,-1.1131012439727783,56.023860931396484,-0.0023452341556549072,-0.6928949356079102,56.67512893676758,56.68927764892578,0.699999988079071,40.0,30608124.0,RECORD@2020-11-22_12.28.47,198,0.0
8193,1016,515,1114,597,2.691696882247925,38.4801025390625,0.6240618824958801,3.2018229961395264,38.76691436767578,38.92397689819336,-4.699999809265137,235.0,14854098.0,RECORD@2020-11-22_12.28.47,199,0.0
8193,884,528,944,582,-0.9528146982192993,56.926090240478516,-0.005254179239273071,-0.3505122661590576,57.28754425048828,57.288108825683594,0.30000001192092896,39.0,19425486.0,RECORD@2020-11-22_12.28.47,199,0.0
8194,1021,516,1121,599,2.8308401107788086,37.987060546875,0.5169565081596375,2.866283416748047,38.51627731323242,38.62455749511719,-4.300000190734863,234.0,12248777.0,RECORD@2020-11-22_12.28.47,200,0.0
8194,888,531,948,584,-0.8886951804161072,57.76796340942383,-0.013891607522964478,-0.302286833524704,58.27543640136719,58.28615951538086,0.30000001192092896,38.0,20519442.0,RECORD@2020-11-22_12.28.47,200,0.0
8195,1028,516,1130,600,2.969146251678467,37.49658966064453,0.6175965070724487,3.2232775688171387,37.77277755737305,37.925926208496094,-4.900000095367432,234.0,15096076.0,RECORD@2020-11-22_12.28.47,201,0.0
8195,892,534,952,585,-0.7758567333221436,58.592262268066406,-0.01670050621032715,-0.3069307506084442,59.07416534423828,59.084598541259766,0.30000001192092896,36.0,19848878.0,RECORD@2020-11-22_12.28.47,201,0.0
8196,1035,514,1137,601,3.063420295715332,36.95615768432617,0.5132032632827759,3.0863208770751953,37.55925369262695,37.726314544677734,-4.699999809265137,233.0,11820829.0,RECORD@2020-11-22_12.28.47,202,0.0
8196,896,534,953,585,-0.6103076338768005,59.40354537963867,-0.024839013814926147,-0.10401042550802231,59.673980712890625,59.68342971801758,0.10000000149011612,35.0,19380300.0,RECORD@2020-11-22_12.28.47,202,0.0
8197,1040,511,1143,600,3.1098644733428955,36.46364212036133,0.6112301349639893,3.374164581298828,36.81988525390625,36.92787551879883,-5.300000190734863,232.0,14723242.0,RECORD@2020-11-22_12.28.47,203,0.0
8197,897,532,954,581,-0.615676760673523,60.1873779296875,-0.026761382818222046,-0.3704969882965088,60.685646057128906,60.78128433227539,0.30000001192092896,34.0,10686024.0,RECORD@2020-11-22_12.28.47,203,0.0
8201,1066,509,1189,610,3.4923105239868164,31.861120223999023,0.5877107977867126,4.069427013397217,32.02201461791992,32.33684158325195,-7.199999809265137,228.0,13044208.0,RECORD@2020-11-22_12.28.47,208,0.0
8201,881,517,935,563,-1.3575878143310547,65.51924896240234,0.8019249439239502,-0.686784565448761,65.67083740234375,65.6717300415039,0.6000000238418579,25.0,13616605.0,RECORD@2020-11-22_12.28.47,208,0.0
8201,302,490,518,630,-7.660714149475098,22.91913604736328,0.21186281740665436,-7.087343215942383,22.061542510986328,23.354385375976562,17.799999237060547,216.0,6023205.0,RECORD@2020-11-22_12.28.47,208,0.0
8202,1069,505,1194,614,3.5173258781433105,31.225521087646484,0.4922316074371338,3.3513238430023193,31.575489044189453,31.73801040649414,-6.099999904632568,228.0,30426260.0,RECORD@2020-11-22_12.28.47,209,0.0
8202,875,517,930,563,-1.469613790512085,66.02336883544922,0.6254133582115173,-1.1521761417388916,66.59257507324219,66.66978454589844,1.0,24.0,9484022.0,RECORD@2020-11-22_12.28.47,209,0.0
8203,1068,501,1199,614,3.498974323272705,30.598941802978516,0.5737245082855225,3.9853057861328125,30.851016998291016,31.139179229736328,-7.400000095367432,227.0,21737500.0,RECORD@2020-11-22_12.28.47,210,0.0
8203,872,514,925,558,-1.5819957256317139,66.55362701416016,0.809116005897522,-1.2270509004592896,67.15162658691406,67.16880798339844,1.0,23.0,14426761.0,RECORD@2020-11-22_12.28.47,210,0.0
8204,1068,501,1203,615,3.504807949066162,29.93876838684082,0.49327629804611206,3.401188373565674,30.226163864135742,30.44054412841797,-6.5,227.0,36228892.0,RECORD@2020-11-22_12.28.47,211,0.0
8204,867,512,921,557,-1.774369478225708,67.04072570800781,0.629398763179779,-1.1173250675201416,67.62921905517578,67.66783142089844,0.8999999761581421,22.0,16975144.0,RECORD@2020-11-22_12.28.47,211,0.0
8205,1072,506,1207,618,3.4889159202575684,29.318370819091797,0.5678199529647827,3.424886703491211,29.654861450195312,29.941518783569336,-6.599999904632568,226.0,17031776.0,RECORD@2020-11-22_12.28.47,212,0.0
8205,865,514,918,559,-1.898413062095642,67.51206970214844,0.815515398979187,-1.8294241428375244,68.3402099609375,68.36647033691406,1.5,21.0,6947145.5,RECORD@2020-11-22_12.28.47,212,0.0
8206,1071,509,1211,618,3.5148088932037354,28.603252410888672,0.48265504837036133,3.6383931636810303,28.995975494384766,29.24288558959961,-7.099999904632568,226.0,23222102.0,RECORD@2020-11-22_12.28.47,213,0.0
8206,861,515,914,560,-2.0933456420898438,67.93577575683594,0.6328811049461365,-2.0352394580841064,68.49800109863281,68.56607818603516,1.7000000476837158,20.0,13750100.0,RECORD@2020-11-22_12.28.47,213,0.0
8207,1074,506,1221,620,3.470827579498291,27.967056274414062,0.5676220059394836,3.6014413833618164,28.31283187866211,28.544248580932617,-7.300000190734863,225.0,31771886.0,RECORD@2020-11-22_12.28.47,214,0.0
8207,860,515,912,559,-2.072178363800049,68.40642547607422,0.8213210105895996,-1.1939468383789062,68.83521270751953,68.86549377441406,1.0,19.0,15698791.0,RECORD@2020-11-22_12.28.47,214,0.0
8208,1080,500,1228,615,3.5328457355499268,27.250268936157227,0.8370192646980286,4.021698474884033,27.61639404296875,27.945417404174805,-8.100000381469727,225.0,25301240.0,RECORD@2020-11-22_12.28.47,215,0.0
8208,860,509,913,553,-2.1935312747955322,68.76507568359375,0.6361507177352905,-1.993117332458496,69.20884704589844,69.26471710205078,1.600000023841858,18.0,13567732.0,RECORD@2020-11-22_12.28.47,215,0.0
8209,1090,502,1257,631,3.4973506927490234,24.330934524536133,0.7885597944259644,3.38613224029541,24.532623291015625,24.851459503173828,-7.699999809265137,223.0,18537682.0,RECORD@2020-11-22_12.28.47,216,0.0
8209,849,512,901,557,-2.6178970336914062,70.14370727539062,0.6414710283279419,-2.1071290969848633,70.83528137207031,70.8615951538086,1.7000000476837158,14.0,8743637.0,RECORD@2020-11-22_12.28.47,216,0.0
8210,1090,506,1264,638,3.4668171405792236,23.63165855407715,0.5270156860351562,3.2255773544311523,24.155845642089844,24.352436065673828,-7.800000190734863,222.0,14711664.0,RECORD@2020-11-22_12.28.47,217,0.0
8210,848,519,897,563,-2.698233127593994,70.46393585205078,0.8348455429077148,-1.8487305641174316,70.83247375488281,70.8615951538086,1.5,13.0,19629022.0,RECORD@2020-11-22_12.28.47,217,0.0
8211,1097,506,1275,637,3.5193004608154297,22.826679229736328,0.4603484869003296,3.4073240756988525,23.24978256225586,23.55399513244629,-8.5,221.0,22198966.0,RECORD@2020-11-22_12.28.47,218,0.0
8211,848,516,899,560,-2.716045618057251,70.72642517089844,0.6436958312988281,-2.2310965061187744,71.02616882324219,71.06120300292969,1.7999999523162842,12.0,20124780.0,RECORD@2020-11-22_12.28.47,218,0.0
8212,1101,508,1290,645,3.494889497756958,22.08317756652832,0.5174165964126587,3.3347108364105225,22.20983123779297,22.555944442749023,-8.600000381469727,221.0,33868952.0,RECORD@2020-11-22_12.28.47,219,0.0
8212,847,520,899,564,-2.794037342071533,70.98323822021484,0.8380781412124634,-2.2310965061187744,71.34198760986328,71.4604263305664,1.7999999523162842,11.0,11223723.0,RECORD@2020-11-22_12.28.47,219,0.0
8213,1112,498,1305,646,3.5722897052764893,21.267269134521484,0.4548153579235077,3.290855646133423,21.616928100585938,21.95711326599121,-8.800000190734863,220.0,34533152.0,RECORD@2020-11-22_12.28.47,220,0.0
8213,848,513,900,558,-2.657986879348755,71.22061157226562,0.6457659006118774,-1.8931208848953247,71.63855743408203,71.6600341796875,1.5,10.0,16823014.0,RECORD@2020-11-22_12.28.47,220,0.0
8214,1119,502,1312,647,3.6006484031677246,20.453094482421875,0.509466826915741,3.354581594467163,20.652915954589844,20.959064483642578,-9.199999809265137,220.0,40925500.0,RECORD@2020-11-22_12.28.47,221,0.0
8214,849,514,900,558,-2.6295268535614014,71.46566772460938,0.8415087461471558,-2.1426424980163574,71.91947937011719,71.95945739746094,1.7000000476837158,10.0,16062765.0,RECORD@2020-11-22_12.28.47,221,0.0
8215,1163,494,1404,670,3.651712417602539,16.251413345336914,0.6546992063522339,3.4577088356018066,16.583629608154297,16.966861724853516,-12.0,218.0,40427632.0,RECORD@2020-11-22_12.28.47,226,0.0
8215,147,518,325,628,-11.082132339477539,23.97568130493164,0.47133731842041016,-11.191414833068848,23.27140998840332,25.949316024780273,25.799999237060547,22.0,3910540.5,RECORD@2020-11-22_12.28.47,226,0.0
8215,856,510,907,555,-2.453500270843506,72.28363800048828,0.6497513055801392,-2.0185961723327637,72.42583465576172,72.4584732055664,1.600000023841858,6.0,8703090.0,RECORD@2020-11-22_12.28.47,226,0.0
8216,1171,489,1427,676,3.597109317779541,15.457382202148438,0.6483849287033081,3.3475797176361084,15.770668029785156,16.168420791625977,-12.100000381469727,218.0,36074212.0,RECORD@2020-11-22_12.28.47,227,0.0
8216,856,505,907,550,-2.433121919631958,72.42549133300781,0.8485019207000732,-1.8911142349243164,72.61872100830078,72.65808868408203,1.5,5.0,12320527.0,RECORD@2020-11-22_12.28.47,227,0.0
8217,1257,479,1592,721,3.7792351245880127,11.039180755615234,0.598475992679596,3.4442858695983887,11.721736907958984,12.276022911071777,-16.700000762939453,219.0,17759212.0,RECORD@2020-11-22_12.28.47,228,0.0
8217,886,500,937,544,-1.21845543384552,72.91531372070312,1.612882137298584,-0.5076227784156799,73.04219055175781,73.05730438232422,0.4000000059604645,3.0,8266136.5,RECORD@2020-11-22_12.28.47,228,0.0
8218,1288,477,1655,736,3.7572755813598633,10.162903785705566,0.5535354614257812,3.478785991668701,10.445477485656738,11.377777099609375,-19.200000762939453,220.0,27478970.0,RECORD@2020-11-22_12.28.47,229,0.0
8218,900,504,951,546,-0.618683397769928,72.93257141113281,0.8519325256347656,0.0010241547133773565,73.44432830810547,73.45652770996094,-0.0,3.0,13132330.0,RECORD@2020-11-22_12.28.47,229,0.0
8219,1324,478,1716,750,3.744154930114746,9.252776145935059,0.5840575695037842,3.5577712059020996,9.643683433532715,10.579337120056152,-20.899999618530273,221.0,25311558.0,RECORD@2020-11-22_12.28.47,230,0.0
8219,914,504,964,547,-0.10574574768543243,72.9751205444336,1.612882137298584,0.12886309623718262,73.45021057128906,73.45652770996094,-0.10000000149011612,2.0,9181771.0,RECORD@2020-11-22_12.28.47,230,0.0
8220,1350,478,1779,777,3.662602424621582,8.427593231201172,0.5256284475326538,3.6320505142211914,8.674371719360352,9.780896186828613,-23.100000381469727,222.0,32319222.0,RECORD@2020-11-22_12.28.47,231,0.0
8220,925,505,976,547,0.3834586441516876,73.02408599853516,0.8523283004760742,0.7690813541412354,73.74485778808594,73.75594329833984,-0.6000000238418579,2.0,11908387.0,RECORD@2020-11-22_12.28.47,231,0.0
8222,1423,478,1919,812,3.4957549571990967,6.957695484161377,0.5198073387145996,3.66434907913208,7.3685688972473145,8.383625030517578,-27.700000762939453,223.0,27307288.0,RECORD@2020-11-22_12.28.47,233,0.0
8222,946,508,996,551,1.1160091161727905,73.050048828125,0.8520974516868591,1.7905747890472412,73.60845184326172,73.65613555908203,-1.399999976158142,1.0,8253440.0,RECORD@2020-11-22_12.28.47,233,0.0
8228,1025,522,1076,562,4.413483619689941,73.07547760009766,0.6531950235366821,4.497623443603516,73.68830871582031,73.85575103759766,-3.5,2.0,8017544.5,RECORD@2020-11-22_12.28.47,246,0.0
8229,1026,525,1077,565,4.484211444854736,73.18596649169922,0.653581976890564,5.118124961853027,73.55513763427734,73.65613555908203,-4.0,3.0,9451578.0,RECORD@2020-11-22_12.28.47,248,0.0
8232,1018,534,1070,575,4.0877299308776855,74.38655853271484,-0.12139958143234253,4.481108665466309,75.21868133544922,75.35282897949219,-3.4000000953674316,6.0,6598128.0,RECORD@2020-11-22_12.28.47,256,0.0
8263,796,529,994,706,-0.5136725902557373,15.597084045410156,0.43039998412132263,-0.6302697658538818,16.080196380615234,16.168420791625977,2.200000047683716,14.0,22743308.0,RECORD@2020-11-22_08.52.37,23,0.0
8264,822,526,1001,688,-0.3207213282585144,17.211271286010742,0.4831436276435852,-0.43078821897506714,17.545347213745117,17.565690994262695,1.399999976158142,13.0,63842764.0,RECORD@2020-11-22_08.52.37,24,0.0
8267,822,518,1000,681,-0.3662847876548767,18.079084396362305,0.4396863281726837,-0.37597838044166565,18.56031608581543,18.56374168395996,1.2000000476837158,12.0,29493996.0,RECORD@2020-11-22_08.52.37,27,0.0
8270,812,506,978,655,-0.5471369028091431,18.875452041625977,0.6925567388534546,-0.6705251932144165,19.22262954711914,19.262378692626953,2.0,12.0,29211214.0,RECORD@2020-11-22_08.52.37,30,0.0
8271,806,511,974,656,-0.5957249402999878,19.121896743774414,0.6953948736190796,-0.7758450508117676,19.522600173950195,19.561792373657227,2.200000047683716,12.0,39460296.0,RECORD@2020-11-22_08.52.37,31,0.0
8272,804,499,968,649,-0.705961287021637,19.391159057617188,0.7019731402397156,-0.5682145953178406,19.761280059814453,19.761402130126953,1.7000000476837158,12.0,36267456.0,RECORD@2020-11-22_08.52.37,32,0.0
